Threshold,nT,second_derivative
1180.0 , 0.5119128787878788, -3.409090909091139E-6
1190.0 , 0.508125, -9.469696969799379E-8
1200.0 , 0.5043276515151515, -1.5151515151501371E-6
1210.0 , 0.5003787878787879, 2.3674242424231993E-6
1220.0 , 0.49666666666666665, -2.0833333333325487E-6
1230.0 , 0.4927462121212121, -3.219696969696817E-6
1240.0 , 0.4885037878787879, 4.166666666666208E-6
1250.0 , 0.4846780303030303, -5.681818181818565E-7
1260.0 , 0.4807954545454545, -1.5151515151512474E-6
1270.0 , 0.4767613636363636, -1.0416666666668296E-6
1280.0 , 0.47262310606060604, 4.924242424242942E-6
1290.0 , 0.46897727272727274, -5.871212121212887E-6
1300.0 , 0.46474431818181816, -6.62878787878185E-7
1310.0 , 0.46044507575757576, 9.469696969693909E-7
1320.0 , 0.4562405303030303, 5.681818181818565E-7
1330.0 , 0.452092803030303, 1.8939393939376714E-7
1340.0 , 0.4479640151515151, -2.1780303030299876E-6
1350.0 , 0.44361742424242423, 3.503787878788023E-6
1360.0 , 0.43962121212121213, 1.0416666666662743E-6
1370.0 , 0.43572916666666667, -4.545454545454297E-6
1380.0 , 0.43138257575757577, 1.8939393939376714E-7
1390.0 , 0.42705492424242425, 1.2310606060605967E-6
1400.0 , 0.4228503787878788, -4.73484848484973E-7
1410.0 , 0.41859848484848483, -7.575757575756237E-7
1420.0 , 0.4142708333333333, -1.8939393939376714E-7
1430.0 , 0.4099242424242424, 1.98863636363622E-6
1440.0 , 0.40577651515151514, -1.6098484848481308E-6
1450.0 , 0.40146780303030305, -2.9356060606067215E-6
1460.0 , 0.3968655303030303, 5.9659090909097715E-6
1470.0 , 0.3928598484848485, -1.420454545454919E-6
1480.0 , 0.38871212121212123, -1.3257575757574802E-6
1490.0 , 0.3844318181818182, -2.8409090909092826E-6
1500.0 , 0.37986742424242426, -1.4204545454543637E-6
1510.0 , 0.37516098484848487, 5.397727272726804E-6
1520.0 , 0.37099431818181816, -1.9886363636356654E-6
1530.0 , 0.3666287878787879, 3.4090909090905843E-6
1540.0 , 0.36260416666666667, -1.0416666666668296E-6
1550.0 , 0.3584753787878788, 3.787878787880894E-7
1560.0 , 0.3543844696969697, -2.746212121211844E-6
1570.0 , 0.3500189393939394, 9.469696969693909E-7
1580.0 , 0.3457481060606061, 0.0
1590.0 , 0.34147727272727274, 2.6515151515149604E-6
1600.0 , 0.3374715909090909, -1.8939393939393367E-6
1610.0 , 0.33327651515151513, -4.829545454544948E-6
1620.0 , 0.32859848484848486, 4.166666666666208E-6
1630.0 , 0.3243371212121212, 7.575757575756237E-7
1640.0 , 0.32015151515151513, -1.136363636363158E-6
1650.0 , 0.31585227272727273, 1.136363636363158E-6
1660.0 , 0.31166666666666665, -2.6515151515149604E-6
1670.0 , 0.30721590909090907, 2.083333333333659E-6
1680.0 , 0.30297348484848485, -5.551115123125783E-19
1690.0 , 0.2987310606060606, 3.219696969697372E-6
1700.0 , 0.29481060606060605, -2.840909090912058E-7
1710.0 , 0.2908617424242424, -4.545454545454297E-6
1720.0 , 0.2864583333333333, 6.72348484848484E-6
1730.0 , 0.2827272727272727, -1.4204545454543637E-6
1740.0 , 0.2788541666666667, -1.3257575757580352E-6
1750.0 , 0.27484848484848484, -1.136363636363158E-6
1760.0 , 0.2707291666666667, 2.556818181817522E-6
1770.0 , 0.2668655303030303, -3.2196969696962617E-6
1780.0 , 0.26267992424242426, -1.0416666666673846E-6
1790.0 , 0.2583901515151515, 1.893939393939892E-6
1800.0 , 0.2542897727272727, 2.4621212121211935E-6
1810.0 , 0.25043560606060605, -1.4204545454543637E-6
1820.0 , 0.24643939393939393, -1.609848484848686E-6
1830.0 , 0.24228219696969697, 4.166666666666763E-6
1840.0 , 0.23854166666666668, -3.787878787880894E-7
1850.0 , 0.23476325757575758, 9.469696969688357E-8
1860.0 , 0.23099431818181818, 1.7045454545455696E-6
1870.0 , 0.22739583333333332, -1.8939393939376714E-7
1880.0 , 0.2237784090909091, -7.575757575759012E-7
1890.0 , 0.22008522727272728, 9.469696969688357E-8
1900.0 , 0.21640151515151515, -3.314393939393978E-6
1910.0 , 0.21238636363636362, 7.102272727272929E-6
1920.0 , 0.2090814393939394, -2.8409090909092826E-7
1930.0 , 0.20574810606060606, -2.272727272727426E-6
1940.0 , 0.2021875, 4.071969696969879E-6
1950.0 , 0.1990340909090909, -6.72348484848484E-6
1960.0 , 0.19520833333333334, -1.893939393940447E-7
1970.0 , 0.19136363636363637, 4.734848484848342E-6
1980.0 , 0.18799242424242424, -2.840909090906507E-7
1990.0 , 0.18459280303030304, 9.469696969688357E-8
2000.0 , 0.18120265151515152, 2.935606060605889E-6
2010.0 , 0.1781060606060606, -1.98863636363622E-6
2020.0 , 0.17481060606060606, -9.469696969696684E-7
2030.0 , 0.17142045454545454, 9.469696969696684E-7
2040.0 , 0.168125, 2.840909090909005E-6
2050.0 , 0.16511363636363635, 4.73484848484973E-7
2060.0 , 0.1621496212121212, 4.73484848484973E-7
2070.0 , 0.15923295454545455, -1.1363636363639907E-6
2080.0 , 0.1562026515151515, 4.734848484852505E-7
2090.0 , 0.15321969696969698, -1.2310606060608741E-6
2100.0 , 0.15011363636363637, 8.522727272727848E-7
2110.0 , 0.14709280303030303, 2.2727272727271487E-6
2120.0 , 0.1442992424242424, 1.5151515151518024E-6
2130.0 , 0.14165719696969697, -4.356060606060808E-6
2140.0 , 0.13857954545454546, 3.787878787878951E-6
2150.0 , 0.13588068181818183, 3.4090909090905843E-6
2160.0 , 0.13352272727272727, -2.935606060605889E-6
2170.0 , 0.1308712121212121, -3.7878787878781184E-7
2180.0 , 0.12818181818181817, 1.4204545454546413E-6
2190.0 , 0.1256344696969697, 9.469696969688357E-8
2200.0 , 0.1230965909090909, 3.4090909090908617E-6
2210.0 , 0.12089962121212121, -2.6515151515150993E-6
2220.0 , 0.1184375, -3.787878787879506E-7
2230.0 , 0.1159375, 2.272727272727287E-6
2240.0 , 0.11366477272727273, -3.219696969696956E-6
2250.0 , 0.11107007575757576, 2.6515151515150993E-6
2260.0 , 0.1087405303030303, 6.628787878788789E-7
2270.0 , 0.10647727272727273, -2.8409090909092826E-7
2280.0 , 0.10418560606060606, 1.8939393939393367E-6
2290.0 , 0.10208333333333333, -9.469696969688357E-8
2300.0 , 0.09997159090909091, -8.522727272727848E-7
2310.0 , 0.09777462121212122, -4.734848484848342E-7
2320.0 , 0.09553030303030303, 2.5568181818180767E-6
2330.0 , 0.09354166666666666, -7.575757575756237E-7
2340.0 , 0.09147727272727273, 7.575757575757625E-7
2350.0 , 0.08948863636363637, -1.7992424242424532E-6
2360.0 , 0.08732007575757576, 4.35606060606053E-6
2370.0 , 0.08558712121212121, -2.840909090907895E-7
2380.0 , 0.08382575757575758, -1.4204545454546413E-6
2390.0 , 0.08192234848484849, -3.7878787878781184E-7
2400.0 , 0.07998106060606061, 4.924242424242387E-6
2410.0 , 0.07853219696969697, -2.9356060606061663E-6
2420.0 , 0.07678977272727272, -1.1363636363634354E-6
2430.0 , 0.07493371212121212, 1.8939393939393367E-6
2440.0 , 0.07326704545454546, -1.5151515151516637E-6
2450.0 , 0.07144886363636363, 8.522727272729236E-7
2460.0 , 0.06971590909090909, 1.4204545454545026E-6
2470.0 , 0.068125, 2.840909090907895E-7
2480.0 , 0.0665625, 1.988636363636498E-6
2490.0 , 0.06519886363636364, -2.7462121212121215E-6
2500.0 , 0.06356060606060607, -2.840909090909144E-6
2510.0 , 0.061638257575757575, 4.7348484848486195E-6
2520.0 , 0.06018939393939394, 0.0
2530.0 , 0.0587405303030303, -1.0416666666666214E-6
2540.0 , 0.0571875, 2.9356060606060274E-6
2550.0 , 0.055928030303030306, 6.628787878787401E-7
2560.0 , 0.05473484848484848, -3.5037878787878144E-6
2570.0 , 0.05319128787878788, 4.071969696969671E-6
2580.0 , 0.05205492424242424, -2.5568181818182156E-6
2590.0 , 0.050662878787878785, 1.5151515151515942E-6
2600.0 , 0.049422348484848486, 7.57575757575693E-7
2610.0 , 0.048257575757575756, 2.1780303030303344E-6
2620.0 , 0.04731060606060606, -2.0833333333333123E-6
2630.0 , 0.04615530303030303, -1.0416666666666906E-6
2640.0 , 0.044895833333333336, 1.2310606060605967E-6
2650.0 , 0.0437594696969697, 1.0416666666666214E-6
2660.0 , 0.042727272727272725, -7.57575757575693E-7
2670.0 , 0.04161931818181818, 2.178030303030265E-6
2680.0 , 0.040729166666666664, -1.0416666666666214E-6
2690.0 , 0.039734848484848484, 2.8409090909092826E-7
2700.0 , 0.0387689393939394, -9.469696969702235E-8
2710.0 , 0.03779356060606061, -9.469696969695296E-8
2720.0 , 0.036808712121212124, 5.681818181817872E-7
2730.0 , 0.03588068181818182, 1.893939393939753E-7
2740.0 , 0.03497159090909091, 1.8939393939390592E-7
2750.0 , 0.03408143939393939, 1.893939393939753E-7
2760.0 , 0.03321022727272727, 2.7462121212121215E-6
2770.0 , 0.032613636363636365, -4.356060606060669E-6
2780.0 , 0.03158143939393939, 2.1780303030303344E-6
2790.0 , 0.030767045454545453, 7.575757575757625E-7
2800.0 , 0.03002840909090909, -1.325757575757619E-6
2810.0 , 0.02915719696969697, 1.325757575757619E-6
2820.0 , 0.028418560606060607, 6.628787878787748E-7
2830.0 , 0.027746212121212123, -2.6515151515151688E-6
2840.0 , 0.026808712121212122, 1.4204545454545373E-6
2850.0 , 0.026013257575757575, 5.681818181818565E-7
2860.0 , 0.025274621212121214, 2.178030303030265E-6
2870.0 , 0.02475378787878788, -6.628787878787748E-7
2880.0 , 0.024166666666666666, -8.522727272727154E-7
2890.0 , 0.023494318181818182, 1.8939393939393714E-6
2900.0 , 0.023011363636363635, -1.4204545454545373E-6
2910.0 , 0.022386363636363635, 4.7348484848486886E-7
2920.0 , 0.02180871212121212, 1.4204545454545373E-6
2930.0 , 0.02137310606060606, -1.6098484848485126E-6
2940.0 , 0.02077651515151515, -1.3257575757575497E-6
2950.0 , 0.020047348484848484, 1.515151515151525E-6
2960.0 , 0.01946969696969697, 4.734848484848342E-7
2970.0 , 0.01893939393939394, 3.7878787878788125E-7
2980.0 , 0.018446969696969698, 9.469696969695296E-8
2990.0 , 0.01796401515151515, 2.8409090909092826E-7
3000.0 , 0.017509469696969697, -9.469696969698765E-8
3010.0 , 0.017045454545454544, 7.575757575757971E-7
3020.0 , 0.01665719696969697, -4.734848484849036E-7
3030.0 , 0.016221590909090908, -2.8409090909085886E-7
3040.0 , 0.01575757575757576, 1.8939393939390592E-7
3050.0 , 0.0153125, 1.515151515151525E-6
3060.0 , 0.015018939393939394, -1.609848484848478E-6
3070.0 , 0.01456439393939394, 1.4204545454545373E-6
3080.0 , 0.01425189393939394, -1.5151515151515076E-6
3090.0 , 0.013787878787878788, 2.840909090908936E-7
3100.0 , 0.013352272727272727, 3.7878787878789856E-7
3110.0 , 0.012954545454545455, 3.787878787878639E-7
3120.0 , 0.01259469696969697, 1.734723475976807E-20
3130.0 , 0.012234848484848486, 1.0416666666666561E-6
3140.0 , 0.011979166666666667, -1.4204545454545547E-6
3150.0 , 0.011581439393939394, 1.8939393939394062E-6
3160.0 , 0.011373106060606061, -3.7878787878788125E-7
3170.0 , 0.01112689393939394, -2.840909090909109E-7
3180.0 , 0.010852272727272728, -5.681818181818218E-7
3190.0 , 0.010520833333333333, 0.0
3200.0 , 0.010189393939393939, 5.681818181818218E-7
3210.0 , 0.009914772727272727, 6.628787878787922E-7
3220.0 , 0.009706439393939394, -1.7992424242424359E-6
3230.0 , 0.009318181818181817, 1.231060606060614E-6
3240.0 , 0.009053030303030302, 9.469696969697031E-7
3250.0 , 0.008882575757575758, -1.3257575757575844E-6
3260.0 , 0.008579545454545454, 6.628787878787922E-7
3270.0 , 0.00834280303030303, -5.681818181818218E-7
3280.0 , 0.008049242424242424, 9.469696969697031E-8
3290.0 , 0.007765151515151515, 1.515151515151525E-6
3300.0 , 0.007632575757575757, -7.575757575757451E-7
3310.0 , 0.007424242424242424, 9.469696969696163E-8
3320.0 , 0.007225378787878788, -6.628787878787835E-7
3330.0 , 0.0069602272727272724, 4.7348484848485154E-7
3340.0 , 0.0067424242424242425, 4.7348484848484286E-7
3350.0 , 0.006571969696969697, -4.7348484848484286E-7
3360.0 , 0.006354166666666667, 2.8409090909090227E-7
3370.0 , 0.006164772727272727, 4.7348484848485154E-7
3380.0 , 0.0060227272727272725, 0.0
3390.0 , 0.005880681818181818, -6.628787878787835E-7
3400.0 , 0.005672348484848485, 5.681818181818132E-7
3410.0 , 0.005520833333333333, -9.469696969697031E-8
3420.0 , 0.005359848484848485, 3.7878787878788125E-7
3430.0 , 0.005236742424242424, -6.628787878787835E-7
3440.0 , 0.005047348484848485, 9.469696969696163E-8
3450.0 , 0.0048674242424242425, 7.575757575757625E-7
3460.0 , 0.004763257575757576, -1.8939393939394062E-7
3470.0 , 0.0046401515151515155, -4.7348484848485154E-7
3480.0 , 0.00446969696969697, 1.8939393939394062E-7
3490.0 , 0.004318181818181818, 0.0
3500.0 , 0.004166666666666667, 2.840909090909109E-7
3510.0 , 0.004043560606060606, -9.469696969697031E-8
3520.0 , 0.0039109848484848485, 0.0
3530.0 , 0.003778409090909091, 3.787878787878769E-7
3540.0 , 0.003683712121212121, 9.469696969697464E-8
3550.0 , 0.0035984848484848487, -3.787878787878856E-7
3560.0 , 0.0034753787878787877, 8.522727272727328E-7
3570.0 , 0.0034375, -7.575757575757582E-7
3580.0 , 0.0033238636363636365, 2.840909090909066E-7
3590.0 , 0.0032386363636363637, -2.840909090909066E-7
3600.0 , 0.003125, 1.8939393939393628E-7
3610.0 , 0.0030303030303030303, 9.469696969697031E-8
3620.0 , 0.0029450757575757575, 4.336808689942018E-21
3630.0 , 0.002859848484848485, 1.8939393939393628E-7
3640.0 , 0.0027935606060606063, 9.469696969696597E-8
3650.0 , 0.002736742424242424, -9.469696969696597E-8
3660.0 , 0.0026704545454545453, 0.0
3670.0 , 0.0026041666666666665, -2.840909090909066E-7
3680.0 , 0.002509469696969697, -2.840909090909109E-7
3690.0 , 0.0023863636363636366, 7.575757575757538E-7
3700.0 , 0.0023390151515151514, -9.469696969696597E-8
3710.0 , 0.0022821969696969696, 9.469696969697031E-8
3720.0 , 0.002234848484848485, 1.8939393939393628E-7
3730.0 , 0.002206439393939394, -1.8939393939393628E-7
3740.0 , 0.002159090909090909, -9.469696969697031E-8
3750.0 , 0.0021022727272727274, 0.0
3760.0 , 0.0020454545454545456, 1.8939393939393628E-7
3770.0 , 0.0020075757575757575, -9.469696969696597E-8
3780.0 , 0.0019602272727272728, 1.8939393939394062E-7
3790.0 , 0.001931818181818182, -9.469696969697031E-8
3800.0 , 0.001893939393939394, -1.8939393939394062E-7
3810.0 , 0.001837121212121212, -1.8939393939393628E-7
3820.0 , 0.0017613636363636364, 2.840909090909066E-7
3830.0 , 0.0017140151515151515, 2.168404344971009E-21
3840.0 , 0.0016666666666666668, -1.893939393939428E-7
3850.0 , 0.0016003787878787878, 5.681818181818218E-7
3860.0 , 0.001590909090909091, -7.575757575757603E-7
3870.0 , 0.0015056818181818181, 2.840909090909109E-7
3880.0 , 0.0014488636363636364, 2.840909090909088E-7
3890.0 , 0.0014204545454545455, 1.8939393939393845E-7
3900.0 , 0.0014109848484848485, -4.734848484848472E-7
3910.0 , 0.0013541666666666667, 2.840909090909088E-7
3920.0 , 0.0013257575757575758, -1.8939393939394062E-7
3930.0 , 0.001278409090909091, 0.0
3940.0 , 0.001231060606060606, 1.8939393939394062E-7
3950.0 , 0.001202651515151515, 0.0
3960.0 , 0.0011742424242424242, -9.469696969697031E-8
3970.0 , 0.0011363636363636363, 9.469696969697031E-8
3980.0 , 0.0011079545454545454, 0.0
3990.0 , 0.0010795454545454546, 2.840909090909088E-7
4000.0 , 0.0010795454545454546, -3.787878787878791E-7
4010.0 , 0.0010416666666666667, 9.469696969697031E-8
4020.0 , 0.0010132575757575758, -2.840909090909088E-7
4030.0 , 9.564393939393939E-4, 3.787878787878791E-7
4040.0 , 9.375E-4, 0.0
4050.0 , 9.18560606060606E-4, -9.469696969696923E-8
4060.0 , 8.901515151515151E-4, 2.840909090909088E-7
4070.0 , 8.901515151515151E-4, 0.0
4080.0 , 8.901515151515151E-4, -4.7348484848484826E-7
4090.0 , 8.428030303030303E-4, 2.840909090909088E-7
4100.0 , 8.238636363636364E-4, 0.0
4110.0 , 8.049242424242424E-4, 0.0
4120.0 , 7.859848484848485E-4, 0.0
4130.0 , 7.670454545454545E-4, 1.8939393939393954E-7
4140.0 , 7.670454545454545E-4, -1.8939393939393845E-7
4150.0 , 7.481060606060607E-4, -1.0842021724855045E-21
4160.0 , 7.291666666666667E-4, -2.840909090909088E-7
4170.0 , 6.818181818181819E-4, 4.7348484848484826E-7
4180.0 , 6.818181818181819E-4, -9.469696969697031E-8
4190.0 , 6.723484848484848E-4, -2.840909090909088E-7
4200.0 , 6.344696969696969E-4, 3.787878787878791E-7
4210.0 , 6.344696969696969E-4, -9.469696969696923E-8
4220.0 , 6.25E-4, -1.0842021724855045E-21
4230.0 , 6.15530303030303E-4, 9.469696969697031E-8
4240.0 , 6.15530303030303E-4, -9.469696969696923E-8
4250.0 , 6.060606060606061E-4, -9.469696969697031E-8
4260.0 , 5.871212121212121E-4, 9.469696969697031E-8
4270.0 , 5.776515151515152E-4, 9.469696969696923E-8
4280.0 , 5.776515151515152E-4, 0.0
4290.0 , 5.776515151515152E-4, 0.0
4300.0 , 5.776515151515152E-4, 0.0
4310.0 , 5.776515151515152E-4, -9.469696969697031E-8
4320.0 , 5.681818181818182E-4, -2.8409090909090767E-7
4330.0 , 5.303030303030304E-4, 2.8409090909090767E-7
4340.0 , 5.208333333333333E-4, 9.469696969697031E-8
4350.0 , 5.208333333333333E-4, -9.469696969696923E-8
4360.0 , 5.113636363636364E-4, -9.469696969697031E-8
4370.0 , 4.924242424242425E-4, 1.8939393939393954E-7
4380.0 , 4.924242424242425E-4, -1.8939393939393954E-7
4390.0 , 4.734848484848485E-4, 1.8939393939393954E-7
4400.0 , 4.734848484848485E-4, 0.0
4410.0 , 4.734848484848485E-4, -9.469696969696977E-8
4420.0 , 4.640151515151515E-4, 0.0
4430.0 , 4.5454545454545455E-4, 0.0
4440.0 , 4.4507575757575757E-4, 9.469696969696977E-8
4450.0 , 4.4507575757575757E-4, -9.469696969696977E-8
4460.0 , 4.356060606060606E-4, 0.0
4470.0 , 4.261363636363636E-4, 5.421010862427522E-22
4480.0 , 4.166666666666667E-4, -9.469696969697031E-8
4490.0 , 3.9772727272727274E-4, 1.8939393939393954E-7
4500.0 , 3.9772727272727274E-4, -9.469696969696977E-8
4510.0 , 3.8825757575757576E-4, 9.469696969696977E-8
4520.0 , 3.8825757575757576E-4, -2.840909090909093E-7
4530.0 , 3.5984848484848483E-4, 2.840909090909093E-7
4540.0 , 3.5984848484848483E-4, -9.469696969696977E-8
4550.0 , 3.5037878787878786E-4, 5.421010862427522E-22
4560.0 , 3.4090909090909094E-4, 9.469696969696923E-8
4570.0 , 3.4090909090909094E-4, -9.469696969696977E-8
4580.0 , 3.3143939393939396E-4, 9.469696969696977E-8
4590.0 , 3.3143939393939396E-4, -9.469696969696977E-8
4600.0 , 3.21969696969697E-4, -9.469696969696977E-8
4610.0 , 3.0303030303030303E-4, 1.8939393939393954E-7
4620.0 , 3.0303030303030303E-4, -1.8939393939393954E-7
4630.0 , 2.840909090909091E-4, 9.469696969696977E-8
4640.0 , 2.746212121212121E-4, 9.469696969696977E-8
4650.0 , 2.746212121212121E-4, -9.469696969696923E-8
4660.0 , 2.651515151515152E-4, -5.421010862427522E-22
4670.0 , 2.556818181818182E-4, 9.469696969696977E-8
4680.0 , 2.556818181818182E-4, 0.0
4690.0 , 2.556818181818182E-4, 0.0
4700.0 , 2.556818181818182E-4, -9.469696969696977E-8
4710.0 , 2.462121212121212E-4, 0.0
4720.0 , 2.3674242424242425E-4, 9.469696969696977E-8
4730.0 , 2.3674242424242425E-4, 0.0
4740.0 , 2.3674242424242425E-4, 0.0
4750.0 , 2.3674242424242425E-4, 0.0
4760.0 , 2.3674242424242425E-4, 0.0
4770.0 , 2.3674242424242425E-4, 0.0
4780.0 , 2.3674242424242425E-4, 0.0
4790.0 , 2.3674242424242425E-4, 0.0
4800.0 , 2.3674242424242425E-4, 0.0
4810.0 , 2.3674242424242425E-4, 0.0
4820.0 , 2.3674242424242425E-4, 0.0
4830.0 , 2.3674242424242425E-4, 0.0
4840.0 , 2.3674242424242425E-4, -9.469696969696977E-8
4850.0 , 2.2727272727272727E-4, 9.469696969696977E-8
4860.0 , 2.2727272727272727E-4, -9.469696969696977E-8
4870.0 , 2.178030303030303E-4, -9.469696969696949E-8
4880.0 , 1.9886363636363637E-4, 1.8939393939393925E-7
4890.0 , 1.9886363636363637E-4, 0.0
4900.0 , 1.9886363636363637E-4, 0.0
4910.0 , 1.9886363636363637E-4, 0.0
4920.0 , 1.9886363636363637E-4, -9.469696969696977E-8
4930.0 , 1.893939393939394E-4, 9.469696969696977E-8
4940.0 , 1.893939393939394E-4, 0.0
4950.0 , 1.893939393939394E-4, 0.0
4960.0 , 1.893939393939394E-4, 0.0
4970.0 , 1.893939393939394E-4, 0.0
4980.0 , 1.893939393939394E-4, 0.0
4990.0 , 1.893939393939394E-4, 0.0
5000.0 , 1.893939393939394E-4, -1.8939393939393925E-7
